SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2021-02-23
AXISBANK, EQ,2021-02-23
BAJFINANCE, EQ,2021-02-23
BHARTIARTL, EQ,2021-02-23
BPCL, EQ,2021-02-23
CIPLA, EQ,2021-02-23
COALINDIA, EQ,2021-02-23
DIVISLAB, EQ,2021-02-23
DRREDDY, EQ,2021-02-23
HCLTECH, EQ,2021-02-23
HDFCBANK, EQ,2021-02-23
HINDALCO, EQ,2021-02-23
ICICIBANK, EQ,2021-02-23
INFY, EQ,2021-02-23
JSWSTEEL, EQ,2021-02-23
KOTAKBANK, EQ,2021-02-23
LT, EQ,2021-02-23
MARUTI, EQ,2021-02-23
NTPC, EQ,2021-02-23
POWERGRID, EQ,2021-02-23
RELIANCE, EQ,2021-02-23
SBIN, EQ,2021-02-23
SUNPHARMA, EQ,2021-02-23
TATAMOTORS, EQ,2021-02-23
TATASTEEL, EQ,2021-02-23
TCS, EQ,2021-02-23
TECHM, EQ,2021-02-23
TITAN, EQ,2021-02-23
ULTRACEMCO, EQ,2021-02-23
WIPRO, EQ,2021-02-23
