SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2024-05-29
AXISBANK, EQ,2024-05-29
BAJFINANCE, EQ,2024-05-29
BHARTIARTL, EQ,2024-05-29
BPCL, EQ,2024-05-29
CIPLA, EQ,2024-05-29
COALINDIA, EQ,2024-05-29
DIVISLAB, EQ,2024-05-29
DRREDDY, EQ,2024-05-29
HCLTECH, EQ,2024-05-29
HDFCBANK, EQ,2024-05-29
HINDALCO, EQ,2024-05-29
ICICIBANK, EQ,2024-05-29
INFY, EQ,2024-05-29
JSWSTEEL, EQ,2024-05-29
KOTAKBANK, EQ,2024-05-29
LT, EQ,2024-05-29
MARUTI, EQ,2024-05-29
NTPC, EQ,2024-05-29
POWERGRID, EQ,2024-05-29
RELIANCE, EQ,2024-05-29
SBIN, EQ,2024-05-29
SUNPHARMA, EQ,2024-05-29
TATAMOTORS, EQ,2024-05-29
TATASTEEL, EQ,2024-05-29
TCS, EQ,2024-05-29
TECHM, EQ,2024-05-29
TITAN, EQ,2024-05-29
ULTRACEMCO, EQ,2024-05-29
WIPRO, EQ,2024-05-29
