SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2020-01-13
AXISBANK, EQ,2020-01-13
BAJFINANCE, EQ,2020-01-13
BHARTIARTL, EQ,2020-01-13
BPCL, EQ,2020-01-13
CIPLA, EQ,2020-01-13
COALINDIA, EQ,2020-01-13
DIVISLAB, EQ,2020-01-13
DRREDDY, EQ,2020-01-13
HCLTECH, EQ,2020-01-13
HDFCBANK, EQ,2020-01-13
HINDALCO, EQ,2020-01-13
ICICIBANK, EQ,2020-01-13
INFY, EQ,2020-01-13
JSWSTEEL, EQ,2020-01-13
KOTAKBANK, EQ,2020-01-13
LT, EQ,2020-01-13
MARUTI, EQ,2020-01-13
NTPC, EQ,2020-01-13
POWERGRID, EQ,2020-01-13
RELIANCE, EQ,2020-01-13
SBIN, EQ,2020-01-13
SUNPHARMA, EQ,2020-01-13
TATAMOTORS, EQ,2020-01-13
TATASTEEL, EQ,2020-01-13
TCS, EQ,2020-01-13
TECHM, EQ,2020-01-13
TITAN, EQ,2020-01-13
ULTRACEMCO, EQ,2020-01-13
WIPRO, EQ,2020-01-13
