SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2021-10-07
AXISBANK, EQ,2021-10-07
BAJFINANCE, EQ,2021-10-07
BHARTIARTL, EQ,2021-10-07
BPCL, EQ,2021-10-07
CIPLA, EQ,2021-10-07
COALINDIA, EQ,2021-10-07
DIVISLAB, EQ,2021-10-07
DRREDDY, EQ,2021-10-07
HCLTECH, EQ,2021-10-07
HDFCBANK, EQ,2021-10-07
HINDALCO, EQ,2021-10-07
ICICIBANK, EQ,2021-10-07
INFY, EQ,2021-10-07
JSWSTEEL, EQ,2021-10-07
KOTAKBANK, EQ,2021-10-07
LT, EQ,2021-10-07
MARUTI, EQ,2021-10-07
NTPC, EQ,2021-10-07
POWERGRID, EQ,2021-10-07
RELIANCE, EQ,2021-10-07
SBIN, EQ,2021-10-07
SUNPHARMA, EQ,2021-10-07
TATAMOTORS, EQ,2021-10-07
TATASTEEL, EQ,2021-10-07
TCS, EQ,2021-10-07
TECHM, EQ,2021-10-07
TITAN, EQ,2021-10-07
ULTRACEMCO, EQ,2021-10-07
WIPRO, EQ,2021-10-07
