SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2023-05-09
AXISBANK, EQ,2023-05-09
BAJFINANCE, EQ,2023-05-09
BHARTIARTL, EQ,2023-05-09
BPCL, EQ,2023-05-09
CIPLA, EQ,2023-05-09
COALINDIA, EQ,2023-05-09
DIVISLAB, EQ,2023-05-09
DRREDDY, EQ,2023-05-09
HCLTECH, EQ,2023-05-09
HDFCBANK, EQ,2023-05-09
HINDALCO, EQ,2023-05-09
ICICIBANK, EQ,2023-05-09
INFY, EQ,2023-05-09
JSWSTEEL, EQ,2023-05-09
KOTAKBANK, EQ,2023-05-09
LT, EQ,2023-05-09
MARUTI, EQ,2023-05-09
NTPC, EQ,2023-05-09
POWERGRID, EQ,2023-05-09
RELIANCE, EQ,2023-05-09
SBIN, EQ,2023-05-09
SUNPHARMA, EQ,2023-05-09
TATAMOTORS, EQ,2023-05-09
TATASTEEL, EQ,2023-05-09
TCS, EQ,2023-05-09
TECHM, EQ,2023-05-09
TITAN, EQ,2023-05-09
ULTRACEMCO, EQ,2023-05-09
WIPRO, EQ,2023-05-09
