SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2025-05-22
AXISBANK, EQ,2025-05-22
BAJFINANCE, EQ,2025-05-22
BHARTIARTL, EQ,2025-05-22
BPCL, EQ,2025-05-22
CIPLA, EQ,2025-05-22
COALINDIA, EQ,2025-05-22
DIVISLAB, EQ,2025-05-22
DRREDDY, EQ,2025-05-22
HCLTECH, EQ,2025-05-22
HDFCBANK, EQ,2025-05-22
HINDALCO, EQ,2025-05-22
ICICIBANK, EQ,2025-05-22
INFY, EQ,2025-05-22
JSWSTEEL, EQ,2025-05-22
KOTAKBANK, EQ,2025-05-22
LT, EQ,2025-05-22
MARUTI, EQ,2025-05-22
NTPC, EQ,2025-05-22
POWERGRID, EQ,2025-05-22
RELIANCE, EQ,2025-05-22
SBIN, EQ,2025-05-22
SUNPHARMA, EQ,2025-05-22
TATAMOTORS, EQ,2025-05-22
TATASTEEL, EQ,2025-05-22
TCS, EQ,2025-05-22
TECHM, EQ,2025-05-22
TITAN, EQ,2025-05-22
ULTRACEMCO, EQ,2025-05-22
WIPRO, EQ,2025-05-22
