SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2020-03-05
AXISBANK, EQ,2020-03-05
BAJFINANCE, EQ,2020-03-05
BHARTIARTL, EQ,2020-03-05
BPCL, EQ,2020-03-05
CIPLA, EQ,2020-03-05
COALINDIA, EQ,2020-03-05
DIVISLAB, EQ,2020-03-05
DRREDDY, EQ,2020-03-05
HCLTECH, EQ,2020-03-05
HDFCBANK, EQ,2020-03-05
HINDALCO, EQ,2020-03-05
ICICIBANK, EQ,2020-03-05
INFY, EQ,2020-03-05
JSWSTEEL, EQ,2020-03-05
KOTAKBANK, EQ,2020-03-05
LT, EQ,2020-03-05
MARUTI, EQ,2020-03-05
NTPC, EQ,2020-03-05
POWERGRID, EQ,2020-03-05
RELIANCE, EQ,2020-03-05
SBIN, EQ,2020-03-05
SUNPHARMA, EQ,2020-03-05
TATAMOTORS, EQ,2020-03-05
TATASTEEL, EQ,2020-03-05
TCS, EQ,2020-03-05
TECHM, EQ,2020-03-05
TITAN, EQ,2020-03-05
ULTRACEMCO, EQ,2020-03-05
WIPRO, EQ,2020-03-05
