SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2024-09-16
AXISBANK, EQ,2024-09-16
BAJFINANCE, EQ,2024-09-16
BHARTIARTL, EQ,2024-09-16
BPCL, EQ,2024-09-16
CIPLA, EQ,2024-09-16
COALINDIA, EQ,2024-09-16
DIVISLAB, EQ,2024-09-16
DRREDDY, EQ,2024-09-16
HCLTECH, EQ,2024-09-16
HDFCBANK, EQ,2024-09-16
HINDALCO, EQ,2024-09-16
ICICIBANK, EQ,2024-09-16
INFY, EQ,2024-09-16
JSWSTEEL, EQ,2024-09-16
KOTAKBANK, EQ,2024-09-16
LT, EQ,2024-09-16
MARUTI, EQ,2024-09-16
NTPC, EQ,2024-09-16
POWERGRID, EQ,2024-09-16
RELIANCE, EQ,2024-09-16
SBIN, EQ,2024-09-16
SUNPHARMA, EQ,2024-09-16
TATAMOTORS, EQ,2024-09-16
TATASTEEL, EQ,2024-09-16
TCS, EQ,2024-09-16
TECHM, EQ,2024-09-16
TITAN, EQ,2024-09-16
ULTRACEMCO, EQ,2024-09-16
WIPRO, EQ,2024-09-16
