SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2025-03-13
AXISBANK, EQ,2025-03-13
BAJFINANCE, EQ,2025-03-13
BHARTIARTL, EQ,2025-03-13
BPCL, EQ,2025-03-13
CIPLA, EQ,2025-03-13
COALINDIA, EQ,2025-03-13
DIVISLAB, EQ,2025-03-13
DRREDDY, EQ,2025-03-13
HCLTECH, EQ,2025-03-13
HDFCBANK, EQ,2025-03-13
HINDALCO, EQ,2025-03-13
ICICIBANK, EQ,2025-03-13
INFY, EQ,2025-03-13
JSWSTEEL, EQ,2025-03-13
KOTAKBANK, EQ,2025-03-13
LT, EQ,2025-03-13
MARUTI, EQ,2025-03-13
NTPC, EQ,2025-03-13
POWERGRID, EQ,2025-03-13
RELIANCE, EQ,2025-03-13
SBIN, EQ,2025-03-13
SUNPHARMA, EQ,2025-03-13
TATAMOTORS, EQ,2025-03-13
TATASTEEL, EQ,2025-03-13
TCS, EQ,2025-03-13
TECHM, EQ,2025-03-13
TITAN, EQ,2025-03-13
ULTRACEMCO, EQ,2025-03-13
WIPRO, EQ,2025-03-13
