SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2021-05-03
AXISBANK, EQ,2021-05-03
BAJFINANCE, EQ,2021-05-03
BHARTIARTL, EQ,2021-05-03
BPCL, EQ,2021-05-03
CIPLA, EQ,2021-05-03
COALINDIA, EQ,2021-05-03
DIVISLAB, EQ,2021-05-03
DRREDDY, EQ,2021-05-03
HCLTECH, EQ,2021-05-03
HDFCBANK, EQ,2021-05-03
HINDALCO, EQ,2021-05-03
ICICIBANK, EQ,2021-05-03
INFY, EQ,2021-05-03
JSWSTEEL, EQ,2021-05-03
KOTAKBANK, EQ,2021-05-03
LT, EQ,2021-05-03
MARUTI, EQ,2021-05-03
NTPC, EQ,2021-05-03
POWERGRID, EQ,2021-05-03
RELIANCE, EQ,2021-05-03
SBIN, EQ,2021-05-03
SUNPHARMA, EQ,2021-05-03
TATAMOTORS, EQ,2021-05-03
TATASTEEL, EQ,2021-05-03
TCS, EQ,2021-05-03
TECHM, EQ,2021-05-03
TITAN, EQ,2021-05-03
ULTRACEMCO, EQ,2021-05-03
WIPRO, EQ,2021-05-03
