SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2024-08-09
AXISBANK, EQ,2024-08-09
BAJFINANCE, EQ,2024-08-09
BHARTIARTL, EQ,2024-08-09
BPCL, EQ,2024-08-09
CIPLA, EQ,2024-08-09
COALINDIA, EQ,2024-08-09
DIVISLAB, EQ,2024-08-09
DRREDDY, EQ,2024-08-09
HCLTECH, EQ,2024-08-09
HDFCBANK, EQ,2024-08-09
HINDALCO, EQ,2024-08-09
ICICIBANK, EQ,2024-08-09
INFY, EQ,2024-08-09
JSWSTEEL, EQ,2024-08-09
KOTAKBANK, EQ,2024-08-09
LT, EQ,2024-08-09
MARUTI, EQ,2024-08-09
NTPC, EQ,2024-08-09
POWERGRID, EQ,2024-08-09
RELIANCE, EQ,2024-08-09
SBIN, EQ,2024-08-09
SUNPHARMA, EQ,2024-08-09
TATAMOTORS, EQ,2024-08-09
TATASTEEL, EQ,2024-08-09
TCS, EQ,2024-08-09
TECHM, EQ,2024-08-09
TITAN, EQ,2024-08-09
ULTRACEMCO, EQ,2024-08-09
WIPRO, EQ,2024-08-09
